title;name;publishedAtDate;stars;text;;;;;;;;;;;;;
Sembilan Beach;Sefri;2018-04-16T05:03:10.331Z;5;Beautiful place. Di luar ekspetasi. Kita bisa melihat sunset dan sunrise di pantai ini. Ada banyak penginapan. Sekitar 45-60 menit penyebrangan dari sumenep. Biaya masuk murah;; untungnya tidak membuat pantai menjadi jelek.;;;;;;;;;;;
Sembilan Beach;Affan Az;2018-04-15T16:46:14.905Z;5;setelah pengajian go pantao 9;;;;;;;;;;;;;
Sembilan Beach;Nur Rikhlah;2018-04-15T07:47:06.822Z;5;Keren spot fotonya banyak;;;;;;;;;;;;;
Sembilan Beach;TIENTJE HUSAIN;2018-04-15T00:03:50.496Z;5;Pemandangan indah dan asri. Indonesia cocok tuk destinasi berlibur;;;;;;;;;;;;;
Sembilan Beach;Moh Hamdani;2018-04-14T23:49:00.496Z;5;"Lumayan enak buat camp..  Bisa bawa tenda sendiri.....  Utk kapal slalu tersedia dr jam 5 sampai sore...  Harga 10rb / orng. Karcis masuk k pantai 9 10rb/orng. Ada tempat nginep...  Ac 500k. Kebetulan saya bawa tenda sendiri...  Enak tiduran d pantai sambil lihat bintang jangan khawatir utk makanan...  Banyak warung 24 jam..  Listrik pun ada...  Kamar mandi dan toilet juga ada..  Bersih. Airnya juga bersih..... Cocok utk liburan keluarga teman ataupun dengan pasangan. Hehehe....""";;;;;;;;;;;;;
Sembilan Beach;maz echo;2018-04-14T11:46:07.270Z;5;Tempat Liburan yg asyik;;;;;;;;;;;;;
Sembilan Beach;Willy Singgih Chandrasasmita;2018-04-14T00:04:10.939Z;5;"Pantai ini bersih sekali. Karena saya tiba disini pagi pagi saya sempat menyaksikan tukang sapu membersihkan pantai ini. Pantai ini tenang. Kharakteristik pantai ini tanpa ombak. Air nya yg tenang seperti kolam besar dengan warna biru memukau. Pantai ini modern terdapat beberapa warung yg menyajikan makanan makanan indonesia dengan harga yang terjangkau dan reasonable. Ada wisata olahraga air juga. Enjoy :)""";;;;;;;;;;;;;
Sembilan Beach;Elanna HC;2018-04-11T07:40:37.958Z;4;"Good place for relaxing your mind ?? Jika hendak ke pantai sembilan atau yang bisa juga disebut sebagai gili genting ini maka kita harus melakukan penyebarangan dari tanjung dahulu yang kurang lebih memakan 30menit perjalanan dengan menggunakan perahu mesin sederhana. Turun dari perahu pun harus menggunakan tangga yang terbuat dari bambu maka pastikan untuk menggunakan alas kaki yang nyaman karena pasti akan terkena air laut. Di pantai ini kita akan menemukan beberapa cottage unik menghadap hamparan laut dan pasir pantai yang masih asri. Nah ternyata pulau ini memiliki sejumlah penduduk karena terdapat sekolah disini banyak penduduk yang harus menaiki perahu sebagai alat transportasi sehari-hari. Untuk kalian yang suka foto-foto tempat ini menyediakan cukup banyak properti untuk berfoto ria ?? seperti ayunan jembatan tulisan2 pantai sembilan dll.. #letsguide""";;;;;;;;;;;;;
Sembilan Beach;sigit waskito;2018-04-10T06:45:49.900Z;5;Pantai yang sangat indah;;;;;;;;;;;;;
Sembilan Beach;zaqiaap;2018-04-09T06:21:47.327Z;5;"Tempatnya enak, sepi, spot foto juga bagus""";tp sayangnya kalau kesana siang hari..puanass bgt..dan berangkat pulang juga susah;;;;;;;;;;;;
Sembilan Beach;Mimi Aisyah Muyassyarofin;2018-04-09T05:39:37.082Z;5;Kereen..ada banana boat dll;;nunggu penuh dulu kapal br brgkt;;;;;;;;;;;
Sembilan Beach;Zulkarnain;2018-04-08T05:12:51.823Z;4;Tempatnya sangat indah. Hanya saja tidak ada alat transportasi dari pelabuhan menuju tempat ini. Minimal Becak / yg lainnya karna tempatnya sangat panas. Saran kalau mau kesini sore hari.;;;;;;;;;;;;;
Sembilan Beach;Petty Nur Annafi' Adla;2018-04-07T08:00:30.145Z;5;ga nyesel pernah kesini;;;;;;;;;;;;;
Sembilan Beach;Sefrina Tri Handini;2018-04-05T23:33:48.527Z;5;"Tampatnya bener bener cantik ?? Udah kayak bali sama lombok pantainya bersih.. Panteslah buat wisata go internasional hehe. Murah banget masuk 10rb. Naik kapal pergi pulang 20rb""";;;;;;;;;;;;;
Sembilan Beach;FISH_ COUNTRY;2018-04-04T23:47:31.865Z;4;Penataan pantai yg bagus.. Namun gak bisa sport snorkling;;;;;;;;;;;;;
Sembilan Beach;Adi Santoso;2018-04-04T23:40:42.620Z;5;Pemandangan pantainya yang indah dan bersih;;;;;;;;;;;;;
Sembilan Beach;Kho-khoi Sholeh;2018-04-04T12:20:09.692Z;5;Pantai  yang sangat bagus...di pulau madura exotis dan menawan meskipun menyebrang dengan prahu...; pantai juga bersih;;;;;;;;;;;;
Sembilan Beach;Agus Susanto;2018-04-04T01:28:48.309Z;5;Pasirnya  putih;;;;;;;;;;;;;
Sembilan Beach;yurike ferdiyanti;2018-04-04T01:15:31.896Z;4;"Jernih banget airnya hanya saja masih banyak sampah"" di laut";;;;;;;;;;;;;
Sembilan Beach;Dyah Ayuningtyas;2018-04-03T23:10:37.985Z;5;Bagus sekali pantainya;;;;;;;;;;;;;
Sembilan Beach;dodik harianto;2018-04-02T08:57:23.808Z;5;Pantai tenang. Pasirnya putih nyaman untuk berenang.;;;;;;;;;;;;;
Sembilan Beach;Muhammad Wildan Ashari;2018-04-01T14:34:38.624Z;5;Holiday yang tenang...tempat bersahabat;;;;;;;;;;;;;
Sembilan Beach;Komu nitas;2018-04-01T12:52:50.854Z;4;Sangat cocok untuk melihat sunset;;;;;;;;;;;;;
Sembilan Beach;Rudis Radis;2018-04-01T02:38:06.157Z;5;Fasilitas lengkap. View bgus pntai jg bersih.; air jerhih;;;;;;;;;;;;
Sembilan Beach;Yulianis Brenk;2018-04-01T02:04:57.481Z;4;Pasir putih;;;;;;;;;;;;;
Sembilan Beach;Inung Djuwari;2018-04-01T01:13:23.373Z;4;Pantainya masih bersih... oke dikunjungi buat liburan bersama keluarga.; trus angin nya itu loh yg bikin ak betah berkunjung di pantai sembilan;;;;;;;;;;;;
Sembilan Beach;Lia Mawar;2018-04-01T00:48:07.430Z;5;Klo ini sih ak jg suka bnget tempat nya bersih pantai nya apa lg;;;;;;;;;;;;;
Sembilan Beach;Arief Santoso;2018-03-30T05:36:54.469Z;5;Mantap....cocok utk liburan;;;;;;;;;;;;;
Sembilan Beach;Siddik Mohammad;2018-03-30T05:11:05.437Z;1;Tidak ada;;;;;;;;;;;;;
Sembilan Beach;Yudistira Ardy Nugraha;2018-03-29T12:46:45.367Z;5;Panasnya asikk; Ramah penduduknya.;;;;;;;;;;;;
Sembilan Beach;Kiki Amul Fatah;2018-03-29T08:33:28.375Z;5;Bagus pantainya;;;;;;;;;;;;;
Sembilan Beach;Us Man;2018-03-28T16:49:44.757Z;3;Indah tapi kurang asri dan sejuk;;;;;;;;;;;;;
Sembilan Beach;KAKPJ;2018-03-28T01:38:40.582Z;5;"Dibalik sebutannya sebagai wilayah penghasil garam, Pulau Madura juga memiliki destinasi wisata yang tak kalah indah. Seperti Gili Labak yang terletak di Kabupaten Sumenep salah satunya. Namun baru-baru ini kembali lagi terdapat sebuah potensi wisata yang sedang naik daun di Pulau Madura. Namanya adalah Pantai Sembilan di Gili Genting dan masih masuk dalam wilayah Kabupaten Sumenep. Tapi seperti apa ya indahya Pantai Sembilan ini? Hamparan pasir putih di pantai ini memiliki keunikan tersendiri. Jika dilihat dari atas garis pantai ini memiliki bentuk seperti angka sembilan dengan laguna air di tengahnya. Maka itu destinasi wisata yang berada di pesisir Gili Genting ini memiliki daya tarik yang kuat. Dengan air yang biru juga hembusan angin sepoi-sepoi menjadikan tempat ini sebagai jawaban paling tepat untuk melepas penat. Pun panoramanya yang memanjakan mata. Begitu pula dengan wilayah airnya kamu dapat bebas berenang tanpa takut menginjak atau merusak terumbu karang. Karena perairan pantai Sembilan di dominasi oleh pasir.""";;;;;;;;;;;;;
Sembilan Beach;Sentot Darminto;2018-03-27T02:42:16.567Z;5;Pantainya bersih pemandangan bagus;;;;;;;;;;;;;
Sembilan Beach;SULIHA;2018-03-27T02:40:39.307Z;5;Keren bagus banget;;;;;;;;;;;;;
Sembilan Beach;neny zhabil husnaeny;2018-03-26T14:43:17.941Z;5;Tempat yang pas buat liburan keluarga dengan laut yang tenang dan keindahan pantainya....;  makanan warung enak;;;;;;;;;;;;
Sembilan Beach;Rozaq Abduh;2018-03-26T09:28:45.861Z;4;Penginapan ada AC;;;;;;;;;;;;;
Sembilan Beach;Ayu Eva;2018-03-26T06:15:26.432Z;5;Recomended banget ??;;;;;;;;;;;;;
Sembilan Beach;Ibna Asnawi;2018-03-26T05:26:47.087Z;5;Sekarang ada banyak Gazebo buat temen-temen yang kepingin ngerasain bermalem disana. Keren banget!!;;;;;;;;;;;;;
Sembilan Beach;Syamsul Rizal;2018-03-21T14:00:57.879Z;5;Pulau yang keren;;;;;;;;;;;;;
Sembilan Beach;Imey Nasywa;2018-03-21T06:25:36.173Z;5;pantai nya indah n bersih;;;;;;;;;;;;;
Sembilan Beach;Purnama;2018-03-21T02:31:03.713Z;5;Tempat wisata pantai yang menyenangkan.  Pantai sembilan yang terletak di Gili Genting ini menyuguhkan pemandangan alam pantai yg istimewa.;;;;;;;;;;;;;
Sembilan Beach;Amanda Karunia;2018-03-20T04:44:10.719Z;5;"Butuh sekitar 5 jam perjalanan darat (malam hari) dari Surabaya (Terminal Bungurasih) menuju ke Sampang, Madura? Setelah itu naik perahu selama setengah jam untuk sampai di Pantai Sembilan? Udaranya panas sekali.... Tapi Pantai ini sangat bagus dan indah.... Bersih? Nyaman dan tenang? Pasirnya putih bersih dan lembut.... Ada bungalow-nya juga? Tapi kurang paham berapa harga permalamnya (cocok buat honeymoon ??) Spot-spot fotonya juga keren2... Ndak kalah deh sama Bali... Harga makanan masih tergolong wajar... Es degan 12 ribu. Pop Mie 7 ribu. Air Mineral 5 ribu. Nasi Krawu 12 ribu"""; fasilitas lengkap;;;;;;;;;;;;
Sembilan Beach;Dwi April;2018-03-18T05:14:40.418Z;4;Pantai yg indah;; banyak spot foto yg instagramable pula. Beautyfull Indonesia ??;;;;;;;;;;;
Sembilan Beach;ghamal hamzah;2018-03-17T11:16:48.092Z;5;Pantai yang nyaman buat bersantai; ada toilet;;;;;;;;;;;;
Sembilan Beach;Reynaldi Hendriartha;2018-03-15T11:47:30.210Z;3;Tempatnya lumayan bagus;; mudah di jamah; sinyal XL kenceng dan 4G (gak tau yang lain); karena waktu itu mendung jadi sepoi sepoi asik gitu;;;;;;;;;
Sembilan Beach;Yheni Fitriawati;2018-03-14T13:10:30.484Z;5;Secuil surga di bumi;;;;;;;;;;;;;
Sembilan Beach;ARIE Chulun;2018-03-13T08:11:28.770Z;5;Pemandangan nya sangat indah dan orang nya pun ramah2 sangat puas liburan kesana; terdapat penginapan dari rumah kayu di pinggir pinggir pantai. Banyak spot spot yang disediakan di bentuk sedemikian rupa agar photoable.;;;;;;;;;;;;
Sembilan Beach;Cristananda Ratnady;2018-03-13T06:13:35.857Z;5;Pantai nya bagus;;;;;;;;;;;;;
Sembilan Beach;hary setyawan;2018-03-12T14:59:13.921Z;5;Pantai ini ditempuh dengan perjalanan laut selama 30 menit dari Tanjung Saronggi. pantai dengan pasir putih dan terdapat spot buat Selfi yang Instagramable. Terdapat tempat penginapan disini jika Anda ingin bermalam dan menikmati suasana pantai yang berbeda di malam hari.;;;;;;;;;;;;;
Sembilan Beach;niqtaajude soeleiman;2018-03-12T09:31:37.535Z;5;semoga tetap terjaga kebersihannya; adalah tempat wisata yg menyajikan pemandangan dg panorama yg eksotis;;;;;;;;;;;;
Sembilan Beach;Mas Devan;2018-03-12T07:00:52.268Z;4;Pantai sembilan sumrnep madura; visit sumenep !!!; keindahan pantai yg cantik juga pasir butihnya yg bersih; disini juga menyediakan wahana bermain seperti banana boat ayunan perahu dayung dll; juga tersedia penginapan buat para turis yg mau menikmati sunset dipantai sembilan; pantai yg terletak pulau gili genting dg menempuh perjalanan laut -+ 1jam dari pelabuhan tanjung saronggi.;;;;;;;;
Sembilan Beach;Muhammad Thahiruddin;2018-03-11T03:45:29.470Z;5;bagus pantainya; keren.;;;;;;;;;;;;
Sembilan Beach;Amriemriel;2018-03-11T01:41:54.208Z;5;The best untuk pantai sembilan;;;;;;;;;;;;;
Sembilan Beach;Badrus Sholeh Salim;2018-03-08T01:34:52.116Z;3;Kurang bersih; dibentuk oleh sang kepala desa;;;;;;;;;;;;
Sembilan Beach;aly who;2018-03-06T09:48:20.271Z;4;Pantai baru diujung gili genting;; tersedia warung penjual aneka jajanan dengan harga yg normal; tersedia penginapan di tepi pantai; penyebrangan dari sumenep bisa lewat pelabuhan kalianget....;;;;;;;;;
Sembilan Beach;lilis setya;2018-03-06T07:32:09.357Z;5;Indah.. Bagus.. Tenang..  Perlu di perhatikan kebersihannya;;;;;;;;;;;;;
Sembilan Beach;frandik us (prandik);2018-03-05T16:01:49.158Z;5;bisa nyantai. indah banget brow;;;;;;;;;;;;;
Sembilan Beach;Frans Fiby;2018-03-05T15:55:45.828Z;5;Pantai yg sangat indah... Masih bersih jg.;;;;;;;;;;;;;
Sembilan Beach;gita oktaviani;2018-03-05T15:03:00.543Z;4;Pantainya mungil tapi pesonanya luar biasa ..;;;;;;;;;;;;;
Sembilan Beach;Abdurrokhman Faqihuddin;2018-03-03T09:11:29.456Z;5;Sangat indah dan cocok utk bulan madu; ac kurang dingin;;;;;;;;;;;;
Sembilan Beach;Didik Rudianto;2018-03-03T03:35:31.745Z;2;Kamar tidur tidak ada TV; menyenangkan; pantai masih banyak sampah.;;;;;;;;;;;
Sembilan Beach;Amsa Dwi;2018-03-02T02:50:25.139Z;5;Spesifik;; dan bersahaja;;;;;;;;;;;
Sembilan Beach;darminto candra;2018-02-27T09:35:31.158Z;4;Pantai bersih dan indah;;;;;;;;;;;;;
Sembilan Beach;Enik Susanti;2018-02-26T06:15:04.604Z;3;Bagus hanya saja kurang bersih;;;;;;;;;;;;;
Sembilan Beach;yazirwan latif;2018-02-24T17:16:43.955Z;5;Tempatnya bagus.; makan 10rb. Jadi pantai 10.;;;;;;;;;;;;
Sembilan Beach;misbakhul fatah;2018-02-22T14:45:35.445Z;5;Pantai bgus kapal 10rb. Masuk 10 rb;;;;;;;;;;;;;
Sembilan Beach;Djalil Remoo;2018-02-21T08:26:22.525Z;4;tempatnya indah; kayak d Negara korea. Hahhaa;;;;;;;;;;;;
Sembilan Beach;RIZTU BASITH;2018-02-19T12:49:21.197Z;5;Apik poll;;;;;;;;;;;;;
Sembilan Beach;Dhydiet F;2018-02-19T06:29:35.947Z;4;Tempatnya bagus;;;;;;;;;;;;;
Sembilan Beach;Akhmad Said Hidayat;2018-02-18T07:32:50.382Z;5;Good panorama;;;;;;;;;;;;;
Sembilan Beach;SelmaLady Diana;2018-02-18T03:34:59.046Z;5;Pantainya bagus banget. Kayak di lombok sih. Akses mudah. Murah. Ada banana boat. Ada ATV. Ayunan. Resort. Banyak tempat makan yang murah juga. Rekomen banget.;;;;;;;;;;;;;
Sembilan Beach;Ahmad Hari Awaludin;2018-02-17T13:45:42.151Z;3;Susah air tawar buat mandi wudhu;;;;;;;;;;;;;
Sembilan Beach;rinto rinaldi;2018-02-16T12:57:19.797Z;4;Pantai yg bagus;;;;;;;;;;;;;
Sembilan Beach;Has Ahdie;2018-02-16T08:58:29.502Z;5;Gak kapok. Mau diajak ke sini bolak balik. Must be visited! ??????;;;;;;;;;;;;;
Sembilan Beach;Wahyu Robiansyah;2018-02-16T01:29:51.109Z;4;"Lingkungan pantai yang bersih. Tidak ada sampah yang berserakan. Bagus untuk berfoto ada banana boat & ATV"""; ATV;;;;;;;;;;;;
Sembilan Beach;dian ekawati suryaman;2018-02-15T14:19:53.086Z;5;Pantainya sih biasa.. gak terlalu luas..pasirnya putih berbutir agak kasar.  Fasilitasnya yang yahud disini untuk ukuran kabupaten Sumenep.  Spot foto;; penginapan; banana boat; camping ground; toilet umum; dll. Aksesnya dari pelabuhan Tanjung Saronggi; jalan kaki dari pelabuhan Bringsang sekitar 100 meter.  Kalo rombongan sih bisa pesan pikup ke kades. Bisa dapet sunset disini. Tiket masuk 5000 saja.;;;;;;
Sembilan Beach;Laily Risky;2018-02-15T09:15:58.337Z;4;Seru bngat psirnya indh dan bersih;;;;;;;;;;;;;
Sembilan Beach;edi santosa;2018-02-14T02:50:56.150Z;5;destinasi yang perlu dicoba. mantapp gan; Bali;;;;;;;;;;;;
Sembilan Beach;Gita Savitri;2018-02-12T01:27:29.330Z;5;Pantainya bersih & bagus. Mungkin bs ditambah toko2 souvenir dll seperti di Kuta;;;;;;;;;;;;;
Sembilan Beach;Nelson Prasetiyo;2018-02-11T01:59:45.199Z;5;Menawarkan pesona wisata yang baru dalam hidup anda;;;;;;;;;;;;;
Sembilan Beach;lazuardi muttaqien;2018-02-10T10:09:58.420Z;5;Tempat keren sekeren kerennya di sumenep madura.;;;;;;;;;;;;;
Sembilan Beach;Aries Moch Fadliyanto;2018-02-10T00:13:18.516Z;5;Tempat wisata yang pas buat main air ama family; tenang dan asri;;;;;;;;;;;;
Sembilan Beach;Indah Margiati;2018-02-09T13:02:42.106Z;5;Istimewa. Pantainya bersih ; buat selfi2 keren hasilnya asal kita bisa ambil angle yg pas. tp infrastruktur masih kurang memadai;;;;;;;;;;;;
Sembilan Beach;Ani Rasyadi;2018-02-09T06:04:14.274Z;4;Pantainya lumayan bagus;; krn air bersih di toilet kurang memadai jumlahnya; pas ke sana blm tersedia mushola; sehingga harus jalan lumayan agak jauh ke masjid. Kalo ke sini wajib bawa topi n kacamata.... Karena Hot banget;;;;;;;;;
Sembilan Beach;Imam Homaidi;2018-02-07T09:33:17.824Z;5;Banyak spot yang bagus terutama untuk preweding;;;;;;;;;;;;;
Sembilan Beach;andika crou;2018-02-04T09:46:14.171Z;5;Sangat bagus;;;;;;;;;;;;;
Sembilan Beach;Rezky Hariyoto;2018-02-04T00:46:40.904Z;5;Keren broooo...;indah;;;;;;;;;;;;
Sembilan Beach;nusa indah;2018-02-01T12:58:22.668Z;5;Rapi;;bersih;nyaman dan aman;;;;;;;;;;
Sembilan Beach;Afwan Maulana;2018-01-31T02:45:07.820Z;5;Kampung Halaman Saya yang sangat indah;;;;;;;;;;;;;
Sembilan Beach;Punyae Cinta;2018-01-28T22:10:33.897Z;5;Pantainya bagus enak buat mainan anak kecil karena ombaknya tidak terlalu besar;;;;;;;;;;;;;
Sembilan Beach;adam rezky;2018-01-28T18:35:10.311Z;5;Pantai unik yang ada di sumenep cocokbuat tamasya;;;;;;;;;;;;;
Sembilan Beach;Fasta Awdesy;2018-01-28T14:16:46.437Z;5;Keren banget tempatnya; adem;;;;;;;;;;;;
Sembilan Beach;febriansyah wahyu iromi;2018-01-27T05:36:46.442Z;5;Tempatnya asik; bersih dan pasir yg putih;;;;;;;;;;;;
Sembilan Beach;Ardik Wijayanto;2018-01-26T06:32:26.800Z;5;Pantai yg indah;;;;;;;;;;;;;
Sembilan Beach;Dinun Hanafi;2018-01-24T04:49:18.041Z;5;Pantai bagus di madura;;;;;;;;;;;;;
Sembilan Beach;Didiek Sudarminto;2018-01-23T18:02:05.337Z;4;Tempat yg asri untuk wisata keluarga pembelajaran dan pengetahuan kelautan;;;;;;;;;;;;;
Sembilan Beach;Ahmad Sulhan;2018-01-22T08:10:28.013Z;4;Lumayan lah buat jalan jalan sore; aman;;;;;;;;;;;;
Sembilan Beach;ach choirul;2018-01-21T02:36:32.061Z;5;Pantai bersih; indah; Nyaman; fasilitas oke punya dan harga yang relatif murah serta akses yang dapat mudah di jangkau menjadi pilihan wisata pulau dan pantai terdekat dari pusat kota Sumenep;;;;;;;;;;
Sembilan Beach;Dunia Nemo;2018-01-21T00:10:24.522Z;4;Bersih;; tenang;;;;;;;;;;;
Sembilan Beach;thomas nafulery;2018-01-20T23:14:43.804Z;5;Berkunjunglah ke pantai SEMBILAN yg tidak kala pesonanya dgn pantai2 lain.;;;;;;;;;;;;;
Sembilan Beach;Muhammad Rizki;2018-01-20T10:16:54.892Z;5;Senang sekali;;;;;;;;;;;;;
Sembilan Beach;Ila Muizza;2018-01-19T11:11:25.564Z;4;Tempat yg bagus. Pokoknya kalau butuh vitamin Sea ke sini aja.;;;;;;;;;;;;;
Sembilan Beach;Ku Ma;2018-01-19T10:59:01.001Z;5;Ramai dengan pengunjung;;;;;;;;;;;;;
Sembilan Beach;Rahman Alex;2018-01-19T09:58:49.729Z;4;Masih natural;;;;;;;;;;;;;
Sembilan Beach;Ismail Marzuki;2018-01-18T03:22:20.817Z;5;Mantap fasilitasnya;;;;;;;;;;;;;
Sembilan Beach;Desi Siswati;2018-01-17T13:02:34.614Z;5;Tempatnya indah dan cocok banget buat kamu yang pengen camping bareng temenı kamu;tapi kurang istimewa.hehhe;;;;;;;;;;;;
Sembilan Beach;Wirra Dark;2018-01-14T12:07:25.879Z;2;Kalo menurut gw sih bagus;;;;;;;;;;;;;
Sembilan Beach;Farrah Muthrafah;2018-01-13T11:51:29.897Z;5;Pasir putih... laut biru... fresh air... recommended beach in Madura & East Java. Only 40 minutes from Tanjung Port with traditional boat.; yang mau snorkeling bisa langsung renang aja;;;;;;;;;;;;
Sembilan Beach;Riza Eka Silvia;2018-01-13T05:09:11.470Z;4;Bening banget; mau Liburan  sambil menikmati suasana pantai di malam hari Ya ke pantai sembilan; kalo nggak mau basah banyak area potret juga kok.;;;;;;;;;;;
Sembilan Beach;Madura Vacation;2018-01-12T10:40:33.985Z;5;Pantai Sembilan makin okey aja;bersih;;;;;;;;;;;;
Sembilan Beach;Rezky Pratama;2018-01-11T06:09:19.955Z;5;Pulaunya keren;;cman mainannya baru banana boat;;;;;;;;;;;
Sembilan Beach;Iwan Sujarwo;2018-01-08T03:59:13.973Z;5;"Pantainya bersih, pemandangan indah apalagi kl cuaca cerah. Makanan standart..nasi campur mie instan. Harga terjangkau. Buat ngopi n ngobrol asyik. Wahana banana boat.. Asyik jg. Untuk anak2 hanya ada ayunan n main pasir.. Mungkin bs ditambah. Buat selvi tempatnya ok punya..""";;;;;;;;;;;;;
Sembilan Beach;Wiqoyatur Rohmah;2018-01-08T02:42:21.734Z;5;"Sangat memikat hati. Eksotis sekali cocok untuk menghilangkan penat""";;;;;;;;;;;;;
Sembilan Beach;Warkomed Hidayatulloh;2018-01-06T03:20:25.436Z;5;"pemandangan yang bagus pantai yang indah""";;;;;;;;;;;;;
Sembilan Beach;Afri sartika;2018-01-04T01:40:02.944Z;5;Pantai yang indah di Gili Genting...;airnya biru...??????;;;;;;;;;;;;
Sembilan Beach;cantik q Aisyah;2018-01-03T07:42:01.590Z;5;Indah banget pantainya;  kelihatan ikan ikan berenang;;;;;;;;;;;;
Sembilan Beach;fia farel hariyanto;2018-01-02T11:58:55.506Z;5;Pantainya bersih... Airnya bening banget;;;;;;;;;;;;;
Sembilan Beach;Didik Pictures;2018-01-02T11:02:28.847Z;1;Saat Hari Libur Karcis Naik.;;;;;;;;;;;;;
Sembilan Beach;Fendy Hm.Lombok;2018-01-02T08:04:45.608Z;5;Tmpt bgus ft hunting n snokling;;;;;;;;;;;;;
Sembilan Beach;Xiu Jia;2018-01-01T23:18:05.897Z;5;Tempatnya bagus. Cocok untuk berenang anak-anak;;;;;;;;;;;;;
Sembilan Beach;Joni Suharto;2018-01-01T17:40:17.879Z;5;Bagus dan nyaman;;;;;;;;;;;;;
Sembilan Beach;Tuan Kuda;2018-01-01T14:10:52.738Z;5;"Pantai ancol versi kecil haha, perjalanan cukup seru, cukup bayar 10ribu idah bisa nyebrang ke pulau genting, lalu untuk masuk ke pantai sembilan cukup bayar 10ribu lagi. Kalau mau ganti/bilas cukup siapkan uang 5ribu. Paling enak kalau nginep jadi berangkat sore kapal sepi.""";;;;;;;;;;;;;
Sembilan Beach;Raden Taufik;2018-01-01T03:58:39.712Z;3;Pantai yg indah;  jangan lupa lanjut ke wisata pantai gili labak;;;;;;;;;;;;
Sembilan Beach;Emzee Tronic;2018-01-01T01:12:19.625Z;5;Tempat nya bagus banget...  Nyesel kalo nggak ke sini; bersih;;;;;;;;;;;;
Sembilan Beach;arjuna gundul;2017-12-31T22:52:06.076Z;5;Wisata pantai  yg masi bagus;; cocok untuk keluarga;;;;;;;;;;;
Sembilan Beach;Nurdiana Regitasari;2017-12-31T08:23:48.742Z;3;Sebaiknya biasakan tidak membuang sampah sembarangan yang dapat mencemari pantai. Pantainya bagus;;;;;;;;;;;;;
Sembilan Beach;Firman Arifin;2017-12-31T06:57:15.719Z;5;Keren abizzz;fasilitas mulai lengkap dan murah.;;;;;;;;;;;;
Sembilan Beach;agus kurniawan;2017-12-30T16:36:54.339Z;4;Pantai yg indah ditengah pulau giligenting sumenep madura; dll. Sayang transportasi kesana saat ini menggunakan perahu nelayan yang tidak setiap saat sedia untuk berangkat. Harus menunggu.;;;;;;;;;;;;
Sembilan Beach;Aries Harijanto;2017-12-29T06:09:35.938Z;4;Tempatnya bagus dan menarik buat liburan. Bersih dan ada beberapa atraksi seperti banana boat;;;;;;;;;;;;;
Sembilan Beach;Zainal Arief;2017-12-28T05:20:21.746Z;5;Indahnyaa... muantebbb;;;;;;;;;;;;;
Sembilan Beach;Reng Paseser;2017-12-27T10:29:24.377Z;5;Pantai Sembilan semakin hits aja;;;;;;;;;;;;;
Sembilan Beach;Gunawan Mr;2017-12-27T07:01:45.432Z;4;Pantai yg indah'; fasilitas bagus;;;;;;;;;;;;
Sembilan Beach;Dina Ismi Hayati;2017-12-27T05:31:45.482Z;4;Pemandangan bagus;; tapi pas nyebrang dari Madura harus siap2 dengan arus yang cukup kuat;;;;;;;;;;;
Sembilan Beach;Samsu Bakoel;2017-12-26T10:31:47.003Z;4;"Mau kasih 5 bintang.... perjalanan kesananya ituloh... yang bikin sedih... ??.... kesana pas ombak tinggi sih...n agustus-januari... emang bukan bulan yang bagus.... Untuk pantai sih.... top lah.... ada penginapan (rumah panggung... 300rb/mlm... bisa di isi 7-8 orang.... ada listrik... kipas angin... kalo yang mau ac juga ada.... Hebat kan...... Kalo mau ke pantai 9... gak bakalan nyesel dah.... dijamin puas........"""; Bahagia itu sederhana n tdk hrs mahal;;;;;;;;;;;;
Sembilan Beach;yanto babe;2017-12-26T05:46:39.562Z;4;Mantaaaap; air yang biru; yg penting happy;;;!!!;;;;;;;;
Sembilan Beach;zaka riya;2017-12-26T01:45:46.212Z;5;Salah satu destinasi yang patut dikunjungi bagi wisatawan yang berkunjung ke Madura. Pantai dengan panorama yang indah;; pasir putih; serta jika beruntung cuaca cerah akan menyajikan pemandangan yang mengagumkan. Untuk sampai di pantai ini; bisa dilalui dari bangkalan lalu ke timur sampai melewati pondok pesantren terbesar yaitu Al-Amien Sumenep. Beberapa puluh kilometer kemudian ada papan petunjuk ke pulau giligenting belok ke kanan. Ikuti jalan terus sampai terdapat parkir kendaraan ke giligenting. Kendaraan bisa diparkir di sana; untuk mobil tarif parkir 20rb. Untuk menyebrang pulau; tarif perahunya ada 10rb/orang dengan durasi penyebrangan kurang lebih 45 menit. Sesampai di sana; beli tiket lagi untuk masuk ke pantai sembilan dengan tarif 10 ribu rupiah.;;;;;;
Sembilan Beach;Muaz M S;2017-12-25T14:41:58.587Z;3;Pantai yang masih perawan; saya paling suka Pantai ini. Dari pemandangan;;;;;;;;;;;;
Sembilan Beach;Rama Aliansyah;2017-12-23T03:28:35.701Z;5;Dari semua pantai yg saya kunjungi;; kebersihan; keteraturan; fasilitas; penyediaan tempat sampah. Very excellent.!;;;;;;;;
Sembilan Beach;Ummi Faridlah;2017-12-22T00:29:47.983Z;5;Tempat wisata yg indah... Dengan pasir putihnya... Cocok untuk yang suka selfie... ????; sangat mendukung buat relaksasi penat pekerjaan;;;;;;;;;;;;
